This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito (1)"
Session type,Lap timing
Track name,"Novo circuito (1)"
Driver name,
Export scope,Session start
Created,22/02/2026,20:55
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771793746.993,0,1,,-852.875,-123.144,898.562,32.091,88.702,239.390,1.0,28.350,40.2133127,-8.4612560,18,1,2.900,32.091,-0.016,0.016,20.0
1771793747.000,0,1,,-853.070,-123.260,898.789,32.092,88.700,240.110,1.0,28.357,40.2133117,-8.4612583,18,1,2.900,32.092,-0.016,0.016,20.0
1771793747.043,0,1,,-854.281,-123.977,900.196,32.098,88.704,240.110,1.0,28.400,40.2133052,-8.4612726,18,1,2.900,32.098,-0.021,0.017,20.0
1771793747.093,0,1,,-855.689,-124.811,901.833,32.104,88.709,240.110,1.0,28.450,40.2132977,-8.4612892,18,1,2.900,32.104,-0.024,0.017,20.0
1771793747.143,0,1,,-857.098,-125.645,903.470,32.111,88.714,240.110,1.0,28.500,40.2132902,-8.4613058,18,1,2.900,32.111,-0.026,0.017,20.0
1771793747.193,0,1,,-858.506,-126.479,905.106,32.117,88.719,240.110,1.0,28.550,40.2132827,-8.4613223,18,1,2.900,32.117,-0.027,0.018,20.0
1771793747.243,0,1,,-859.914,-127.313,906.743,32.124,88.724,240.110,1.0,28.600,40.2132752,-8.4613389,18,1,2.900,32.124,-0.027,0.018,20.0
1771793747.293,0,1,,-861.322,-128.147,908.379,32.131,88.729,240.110,1.0,28.650,40.2132677,-8.4613555,17,1,2.900,32.131,-0.027,0.018,20.0
1771793747.343,0,1,,-862.730,-128.981,910.016,32.137,88.734,240.110,1.0,28.700,40.2132602,-8.4613721,17,1,2.900,32.137,-0.026,0.017,20.0
1771793747.393,0,1,,-864.138,-129.815,911.652,32.144,88.739,240.110,1.0,28.750,40.2132527,-8.4613887,17,1,2.900,32.144,-0.024,0.017,20.0
1771793747.443,0,1,,-865.547,-130.648,913.289,32.150,88.744,240.110,1.0,28.800,40.2132452,-8.4614053,17,1,2.900,32.150,-0.023,0.017,20.0
1771793747.493,0,1,,-866.955,-131.482,914.925,32.157,88.749,240.110,1.0,28.850,40.2132377,-8.4614218,17,1,2.900,32.157,-0.021,0.017,20.0
1771793747.543,0,1,,-868.363,-132.316,916.562,32.164,88.754,240.110,1.0,28.900,40.2132302,-8.4614384,17,1,2.900,32.164,-0.019,0.016,20.0
1771793747.593,0,1,,-869.771,-133.150,918.198,32.170,88.759,240.110,1.0,28.950,40.2132227,-8.4614550,17,1,2.900,32.170,-0.017,0.016,20.0
1771793747.643,0,1,,-871.179,-133.984,919.835,32.177,88.764,240.110,1.0,29.000,40.2132152,-8.4614716,17,1,2.900,32.177,-0.015,0.016,20.0
1771793747.693,0,1,,-872.588,-134.818,921.472,32.183,88.769,240.110,1.0,29.050,40.2132077,-8.4614882,17,1,2.900,32.183,-0.013,0.016,20.0
1771793747.743,0,1,,-873.996,-135.652,923.108,32.190,88.774,240.110,1.0,29.100,40.2132002,-8.4615048,17,1,2.900,32.190,-0.011,0.016,20.0
1771793747.793,0,1,,-875.404,-136.486,924.745,32.197,88.779,240.110,1.0,29.150,40.2131927,-8.4615213,16,1,2.900,32.197,-0.009,0.016,20.0
1771793747.843,0,1,,-876.812,-137.320,926.381,32.203,88.784,240.110,1.0,29.200,40.2131852,-8.4615379,16,1,2.900,32.203,-0.007,0.016,20.0
1771793747.893,0,1,,-878.220,-138.154,928.018,32.210,88.789,240.110,1.0,29.250,40.2131777,-8.4615545,16,1,2.900,32.210,-0.006,0.016,20.0
1771793747.943,0,1,,-879.628,-138.988,929.654,32.216,88.794,240.110,1.0,29.300,40.2131702,-8.4615711,16,1,2.900,32.216,-0.004,0.017,20.0
1771793747.993,0,1,,-881.037,-139.822,931.291,32.223,88.799,240.110,1.0,29.350,40.2131627,-8.4615877,16,1,2.900,32.223,-0.003,0.017,20.0
1771793748.000,0,1,,-881.234,-139.939,931.520,32.224,88.800,240.110,1.0,29.357,40.2131617,-8.4615900,16,1,2.900,32.226,-0.003,0.018,20.0
1771793748.043,0,1,,-882.457,-140.656,932.938,32.247,88.796,240.110,1.0,29.400,40.2131552,-8.4616044,16,1,2.904,32.247,-0.002,0.018,20.0
1771793748.093,0,1,,-883.879,-141.490,934.587,32.274,88.791,240.110,1.0,29.450,40.2131477,-8.4616212,16,1,2.909,32.274,-0.001,0.020,20.0
1771793748.143,0,1,,-885.302,-142.324,936.236,32.302,88.786,240.110,1.0,29.500,40.2131402,-8.4616379,16,1,2.914,32.302,-0.000,0.021,20.0
1771793748.193,0,1,,-886.724,-143.158,937.884,32.329,88.781,240.110,1.0,29.550,40.2131327,-8.4616547,16,1,2.919,32.329,0.001,0.023,20.0
1771793748.243,0,1,,-888.146,-143.992,939.533,32.356,88.776,240.110,1.0,29.600,40.2131252,-8.4616714,16,1,2.924,32.356,0.001,0.024,20.0
1771793748.293,0,1,,-889.569,-144.826,941.182,32.383,88.771,240.110,1.0,29.650,40.2131177,-8.4616882,16,1,2.929,32.383,0.002,0.026,20.0
1771793748.343,0,1,,-890.991,-145.660,942.831,32.410,88.766,240.110,1.0,29.700,40.2131102,-8.4617049,16,1,2.934,32.410,0.002,0.028,20.0
1771793748.393,0,1,,-892.413,-146.494,944.480,32.437,88.761,240.110,1.0,29.750,40.2131027,-8.4617217,16,1,2.939,32.437,0.003,0.030,20.0
1771793748.443,0,1,,-893.836,-147.328,946.128,32.464,88.756,240.110,1.0,29.800,40.2130952,-8.4617384,16,1,2.944,32.464,0.003,0.032,20.0
1771793748.493,0,1,,-895.258,-148.162,947.777,32.491,88.751,240.110,1.0,29.850,40.2130877,-8.4617552,16,1,2.949,32.491,0.003,0.034,20.0
1771793748.543,0,1,,-896.680,-148.996,949.426,32.518,88.746,240.110,1.0,29.900,40.2130802,-8.4617719,17,1,2.954,32.518,0.004,0.036,20.0
1771793748.593,0,1,,-898.103,-149.830,951.075,32.545,88.741,240.110,1.0,29.950,40.2130727,-8.4617887,17,1,2.959,32.545,0.004,0.038,20.0
1771793748.643,0,1,,-899.525,-150.664,952.724,32.573,88.736,240.110,1.0,30.000,40.2130652,-8.4618054,17,1,2.964,32.573,0.004,0.040,20.0
1771793748.693,0,1,,-900.947,-151.498,954.372,32.600,88.731,240.110,1.0,30.050,40.2130577,-8.4618222,17,1,2.969,32.600,0.005,0.042,20.0
1771793748.743,0,1,,-902.370,-152.331,956.021,32.627,88.726,240.110,1.0,30.100,40.2130502,-8.4618389,17,1,2.974,32.627,0.005,0.044,20.0
1771793748.793,0,1,,-903.792,-153.165,957.670,32.654,88.721,240.110,1.0,30.150,40.2130427,-8.4618557,17,1,2.979,32.654,0.005,0.046,20.0
1771793748.843,0,1,,-905.215,-153.999,959.319,32.681,88.716,240.110,1.0,30.200,40.2130352,-8.4618724,17,1,2.984,32.681,0.004,0.048,20.0
1771793748.893,0,1,,-906.637,-154.833,960.968,32.708,88.711,240.110,1.0,30.250,40.2130277,-8.4618892,17,1,2.989,32.708,0.004,0.049,20.0
1771793748.943,0,1,,-908.059,-155.667,962.616,32.735,88.706,240.110,1.0,30.300,40.2130202,-8.4619059,17,1,2.994,32.735,0.003,0.051,20.0
1771793748.993,0,1,,-909.482,-156.501,964.265,32.762,88.701,240.110,1.0,30.350,40.2130127,-8.4619227,17,1,2.999,32.762,0.003,0.052,20.0
1771793749.000,0,1,,-909.681,-156.618,964.496,32.766,88.700,239.990,1.0,30.357,40.2130117,-8.4619250,17,1,3.000,32.766,0.002,0.052,20.0
1771793749.043,0,1,,-910.922,-157.375,965.950,32.792,88.713,239.990,1.0,30.400,40.2130049,-8.4619396,17,1,3.000,32.792,0.001,0.053,20.0
1771793749.093,0,1,,-912.366,-158.255,967.641,32.821,88.728,239.990,1.0,30.450,40.2129969,-8.4619566,17,1,3.000,32.821,0.000,0.054,20.0
1771793749.143,0,1,,-913.809,-159.136,969.332,32.851,88.743,239.990,1.0,30.500,40.2129890,-8.4619736,17,1,3.000,32.851,-0.001,0.055,20.0
1771793749.193,0,1,,-915.253,-160.016,971.022,32.881,88.758,239.990,1.0,30.550,40.2129811,-8.4619906,17,1,3.000,32.881,-0.003,0.056,20.0
1771793749.243,0,1,,-916.696,-160.896,972.713,32.911,88.773,239.990,1.0,30.600,40.2129732,-8.4620076,17,1,3.000,32.911,-0.005,0.056,20.0
1771793749.293,0,1,,-918.140,-161.777,974.404,32.940,88.788,239.990,1.0,30.650,40.2129653,-8.4620246,17,1,3.000,32.940,-0.007,0.057,20.0
1771793749.343,0,1,,-919.584,-162.657,976.095,32.970,88.803,239.990,1.0,30.700,40.2129574,-8.4620416,17,1,3.000,32.970,-0.009,0.057,20.0
1771793749.393,0,1,,-921.027,-163.537,977.785,33.000,88.818,239.990,1.0,30.750,40.2129494,-8.4620586,17,1,3.000,33.000,-0.012,0.057,20.0
1771793749.443,0,1,,-922.471,-164.417,979.476,33.030,88.833,239.990,1.0,30.800,40.2129415,-8.4620756,17,1,3.000,33.030,-0.014,0.058,20.0
1771793749.493,0,1,,-923.914,-165.298,981.167,33.059,88.848,239.990,1.0,30.850,40.2129336,-8.4620926,17,1,3.000,33.059,-0.016,0.058,20.0
1771793749.543,0,1,,-925.358,-166.178,982.858,33.089,88.863,239.990,1.0,30.900,40.2129257,-8.4621096,16,1,3.000,33.089,-0.019,0.058,20.0
1771793749.593,0,1,,-926.801,-167.058,984.548,33.119,88.878,239.990,1.0,30.950,40.2129178,-8.4621266,16,1,3.000,33.119,-0.021,0.058,20.0
1771793749.643,0,1,,-928.245,-167.939,986.239,33.149,88.893,239.990,1.0,31.000,40.2129099,-8.4621436,16,1,3.000,33.149,-0.023,0.059,20.0
1771793749.693,0,1,,-929.689,-168.819,987.930,33.178,88.908,239.990,1.0,31.050,40.2129019,-8.4621606,16,1,3.000,33.178,-0.025,0.059,20.0
1771793749.743,0,1,,-931.132,-169.699,989.621,33.208,88.923,239.990,1.0,31.100,40.2128940,-8.4621776,16,1,3.000,33.208,-0.027,0.059,20.0
1771793749.793,0,1,,-932.576,-170.580,991.311,33.238,88.938,239.990,1.0,31.150,40.2128861,-8.4621946,16,1,3.000,33.238,-0.028,0.059,20.0
1771793749.843,0,1,,-934.019,-171.460,993.002,33.268,88.953,239.990,1.0,31.200,40.2128782,-8.4622116,16,1,3.000,33.268,-0.029,0.059,20.0
1771793749.893,0,1,,-935.463,-172.340,994.693,33.297,88.968,239.990,1.0,31.250,40.2128703,-8.4622286,16,1,3.000,33.297,-0.029,0.059,20.0
1771793749.943,0,1,,-936.907,-173.220,996.384,33.327,88.983,239.990,1.0,31.300,40.2128624,-8.4622456,16,1,3.000,33.327,-0.029,0.058,20.0
1771793749.993,0,1,,-938.350,-174.101,998.074,33.357,88.998,239.990,1.0,31.350,40.2128544,-8.4622626,16,1,3.000,33.357,-0.028,0.058,20.0
1771793750.000,0,1,,-938.552,-174.224,998.311,33.361,89.000,240.670,1.0,31.357,40.2128533,-8.4622650,16,1,3.000,33.359,-0.028,0.058,20.0
1771793750.043,0,1,,-939.836,-174.965,999.794,33.375,89.000,240.670,1.0,31.400,40.2128467,-8.4622801,16,1,3.000,33.375,-0.027,0.057,20.0
1771793750.093,0,1,,-941.329,-175.827,1001.518,33.390,89.000,240.670,1.0,31.450,40.2128389,-8.4622977,16,1,3.000,33.390,-0.024,0.056,20.0
1771793750.143,0,1,,-942.823,-176.689,1003.241,33.406,89.000,240.670,1.0,31.500,40.2128312,-8.4623153,16,1,3.000,33.406,-0.022,0.056,20.0
1771793750.193,0,1,,-944.316,-177.550,1004.965,33.422,89.000,240.670,1.0,31.550,40.2128234,-8.4623329,16,1,3.000,33.422,-0.018,0.054,20.0
1771793750.243,0,1,,-945.809,-178.412,1006.689,33.438,89.000,240.670,1.0,31.600,40.2128157,-8.4623505,16,1,3.000,33.438,-0.014,0.053,20.0
1771793750.293,0,1,,-947.302,-179.274,1008.413,33.454,89.000,240.670,1.0,31.650,40.2128079,-8.4623680,16,1,3.000,33.454,-0.010,0.052,20.0
1771793750.343,0,1,,-948.795,-180.136,1010.137,33.469,89.000,240.670,1.0,31.700,40.2128002,-8.4623856,16,1,3.000,33.469,-0.006,0.051,20.0
1771793750.393,0,1,,-950.288,-180.997,1011.861,33.485,89.000,240.670,1.0,31.750,40.2127924,-8.4624032,16,1,3.000,33.485,-0.001,0.049,20.0
1771793750.443,0,1,,-951.781,-181.859,1013.585,33.501,89.000,240.670,1.0,31.800,40.2127847,-8.4624208,16,1,3.000,33.501,0.004,0.048,20.0
1771793750.493,0,1,,-953.274,-182.721,1015.309,33.517,89.000,240.670,1.0,31.850,40.2127769,-8.4624384,16,1,3.000,33.517,0.009,0.047,20.0
1771793750.543,0,1,,-954.767,-183.583,1017.033,33.533,89.000,240.670,1.0,31.900,40.2127692,-8.4624560,15,1,3.000,33.533,0.014,0.045,20.0
1771793750.593,0,1,,-956.261,-184.444,1018.757,33.548,89.000,240.670,1.0,31.950,40.2127614,-8.4624735,15,1,3.000,33.548,0.018,0.044,20.0
1771793750.643,0,1,,-957.754,-185.306,1020.481,33.564,89.000,240.670,1.0,32.000,40.2127537,-8.4624911,15,1,3.000,33.564,0.023,0.043,20.0
1771793750.693,0,1,,-959.247,-186.168,1022.205,33.580,89.000,240.670,1.0,32.050,40.2127459,-8.4625087,15,1,3.000,33.580,0.028,0.041,20.0
1771793750.743,0,1,,-960.740,-187.030,1023.929,33.596,89.000,240.670,1.0,32.100,40.2127382,-8.4625263,15,1,3.000,33.596,0.032,0.040,20.0
1771793750.793,0,1,,-962.233,-187.891,1025.653,33.612,89.000,240.670,1.0,32.150,40.2127304,-8.4625439,15,1,3.000,33.612,0.035,0.039,20.0
1771793750.843,0,1,,-963.726,-188.753,1027.377,33.627,89.000,240.670,1.0,32.200,40.2127227,-8.4625615,15,1,3.000,33.627,0.039,0.038,20.0
1771793750.893,0,1,,-965.219,-189.615,1029.101,33.643,89.000,240.670,1.0,32.250,40.2127149,-8.4625790,15,1,3.000,33.643,0.041,0.038,20.0
1771793750.943,0,1,,-966.712,-190.477,1030.825,33.659,89.000,240.670,1.0,32.300,40.2127072,-8.4625966,15,1,3.000,33.659,0.043,0.037,20.0
1771793750.993,0,1,,-968.205,-191.338,1032.549,33.675,89.000,240.670,1.0,32.350,40.2126994,-8.4626142,15,1,3.000,33.675,0.044,0.037,20.0
1771793751.000,0,1,,-968.414,-191.459,1032.790,33.677,89.000,239.680,1.0,32.357,40.2126983,-8.4626167,15,1,3.000,33.679,0.044,0.037,20.0
1771793751.043,0,1,,-969.668,-192.296,1034.297,33.703,89.022,239.680,1.0,32.400,40.2126908,-8.4626314,15,1,3.000,33.703,0.044,0.037,20.0
1771793751.093,0,1,,-971.126,-193.269,1036.050,33.733,89.047,239.680,1.0,32.450,40.2126821,-8.4626486,15,1,3.000,33.733,0.043,0.038,20.0
1771793751.143,0,1,,-972.584,-194.242,1037.802,33.764,89.072,239.680,1.0,32.500,40.2126733,-8.4626658,15,1,3.000,33.764,0.042,0.038,20.0
1771793751.193,0,1,,-974.041,-195.215,1039.555,33.794,89.097,239.680,1.0,32.550,40.2126646,-8.4626829,15,1,3.000,33.794,0.040,0.039,20.0
1771793751.243,0,1,,-975.499,-196.188,1041.307,33.825,89.122,239.680,1.0,32.600,40.2126558,-8.4627001,15,1,3.000,33.825,0.037,0.040,20.0
1771793751.293,0,1,,-976.957,-197.161,1043.060,33.855,89.147,239.680,1.0,32.650,40.2126471,-8.4627173,15,1,3.000,33.855,0.034,0.041,20.0
1771793751.343,0,1,,-978.415,-198.134,1044.812,33.885,89.172,239.680,1.0,32.700,40.2126383,-8.4627344,15,1,3.000,33.885,0.030,0.043,20.0
1771793751.393,0,1,,-979.872,-199.107,1046.565,33.916,89.197,239.680,1.0,32.750,40.2126296,-8.4627516,15,1,3.000,33.916,0.027,0.044,20.0
1771793751.443,0,1,,-981.330,-200.080,1048.318,33.946,89.222,239.680,1.0,32.800,40.2126208,-8.4627688,15,1,3.000,33.946,0.023,0.045,20.0
1771793751.493,0,1,,-982.788,-201.052,1050.070,33.976,89.247,239.680,1.0,32.850,40.2126121,-8.4627859,15,1,3.000,33.976,0.019,0.047,20.0
1771793751.543,0,1,,-984.246,-202.025,1051.823,34.007,89.272,239.680,1.0,32.900,40.2126033,-8.4628031,16,1,3.000,34.007,0.015,0.048,20.0
1771793751.593,0,1,,-985.703,-202.998,1053.575,34.037,89.297,239.680,1.0,32.950,40.2125946,-8.4628203,16,1,3.000,34.037,0.011,0.050,20.0
1771793751.643,0,1,,-987.161,-203.971,1055.328,34.067,89.322,239.680,1.0,33.000,40.2125858,-8.4628374,16,1,3.000,34.067,0.006,0.051,20.0
1771793751.693,0,1,,-988.619,-204.944,1057.080,34.098,89.347,239.680,1.0,33.050,40.2125771,-8.4628546,16,1,3.000,34.098,0.003,0.052,20.0
1771793751.743,0,1,,-990.076,-205.917,1058.833,34.128,89.372,239.680,1.0,33.100,40.2125683,-8.4628718,16,1,3.000,34.128,-0.001,0.053,20.0
1771793751.793,0,1,,-991.534,-206.890,1060.585,34.158,89.397,239.680,1.0,33.150,40.2125596,-8.4628889,16,1,3.000,34.158,-0.005,0.054,20.0
1771793751.843,0,1,,-992.992,-207.863,1062.338,34.189,89.422,239.680,1.0,33.200,40.2125508,-8.4629061,16,1,3.000,34.189,-0.008,0.055,20.0
1771793751.893,0,1,,-994.450,-208.836,1064.091,34.219,89.447,239.680,1.0,33.250,40.2125421,-8.4629233,16,1,3.000,34.219,-0.012,0.055,20.0
1771793751.943,0,1,,-995.907,-209.809,1065.843,34.249,89.472,239.680,1.0,33.300,40.2125333,-8.4629404,16,1,3.000,34.249,-0.015,0.055,20.0
1771793751.993,0,1,,-997.365,-210.782,1067.596,34.280,89.497,239.680,1.0,33.350,40.2125246,-8.4629576,16,1,3.000,34.280,-0.017,0.054,20.0
1771793752.000,0,1,,-997.569,-210.918,1067.841,34.284,89.500,240.060,1.0,33.357,40.2125233,-8.4629600,16,1,3.000,34.280,-0.018,0.054,20.0
1771793752.043,0,1,,-998.859,-211.731,1069.366,34.283,89.509,240.060,1.0,33.400,40.2125160,-8.4629752,16,1,2.996,34.283,-0.020,0.053,20.0
1771793752.093,0,1,,-1000.360,-212.676,1071.139,34.282,89.519,240.060,1.0,33.450,40.2125075,-8.4629929,16,1,2.991,34.282,-0.022,0.052,20.0
1771793752.143,0,1,,-1001.860,-213.621,1072.912,34.281,89.529,240.060,1.0,33.500,40.2124990,-8.4630105,16,1,2.986,34.281,-0.024,0.050,20.0
1771793752.193,0,1,,-1003.360,-214.567,1074.685,34.280,89.539,240.060,1.0,33.550,40.2124905,-8.4630282,16,1,2.981,34.280,-0.025,0.048,20.0
1771793752.243,0,1,,-1004.860,-215.512,1076.458,34.279,89.549,240.060,1.0,33.600,40.2124820,-8.4630459,16,1,2.976,34.279,-0.027,0.045,20.0
1771793752.293,0,1,,-1006.360,-216.457,1078.231,34.278,89.559,240.060,1.0,33.650,40.2124735,-8.4630635,16,1,2.971,34.278,-0.028,0.042,20.0
1771793752.343,0,1,,-1007.861,-217.402,1080.004,34.277,89.569,240.060,1.0,33.700,40.2124650,-8.4630812,16,1,2.966,34.277,-0.029,0.040,20.0
1771793752.393,0,1,,-1009.361,-218.347,1081.778,34.276,89.579,240.060,1.0,33.750,40.2124565,-8.4630989,16,1,2.961,34.276,-0.030,0.037,20.0
1771793752.443,0,1,,-1010.861,-219.292,1083.551,34.275,89.589,240.060,1.0,33.800,40.2124480,-8.4631165,16,1,2.956,34.275,-0.031,0.033,20.0
1771793752.493,0,1,,-1012.361,-220.237,1085.324,34.274,89.599,240.060,1.0,33.850,40.2124395,-8.4631342,16,1,2.951,34.274,-0.032,0.030,20.0
1771793752.543,0,1,,-1013.861,-221.183,1087.097,34.273,89.609,240.060,1.0,33.900,40.2124310,-8.4631519,16,1,2.946,34.273,-0.032,0.027,20.0
1771793752.593,0,1,,-1015.362,-222.128,1088.870,34.272,89.619,240.060,1.0,33.950,40.2124225,-8.4631695,16,1,2.941,34.272,-0.033,0.024,20.0
1771793752.643,0,1,,-1016.862,-223.073,1090.643,34.271,89.629,240.060,1.0,34.000,40.2124140,-8.4631872,16,1,2.936,34.271,-0.034,0.021,20.0
1771793752.693,0,1,,-1018.362,-224.018,1092.416,34.270,89.639,240.060,1.0,34.050,40.2124055,-8.4632049,16,1,2.931,34.270,-0.034,0.019,20.0
1771793752.743,0,1,,-1019.862,-224.963,1094.189,34.269,89.649,240.060,1.0,34.100,40.2123970,-8.4632225,16,1,2.926,34.269,-0.035,0.016,20.0
1771793752.793,0,1,,-1021.362,-225.908,1095.962,34.268,89.659,240.060,1.0,34.150,40.2123885,-8.4632402,16,1,2.921,34.268,-0.035,0.014,20.0
1771793752.843,0,1,,-1022.863,-226.854,1097.735,34.267,89.669,240.060,1.0,34.200,40.2123800,-8.4632579,16,1,2.916,34.267,-0.035,0.012,20.0
1771793752.893,0,1,,-1024.363,-227.799,1099.509,34.266,89.679,240.060,1.0,34.250,40.2123715,-8.4632755,16,1,2.911,34.266,-0.034,0.011,20.0
1771793752.943,0,1,,-1025.863,-228.744,1101.282,34.265,89.689,240.060,1.0,34.300,40.2123630,-8.4632932,16,1,2.906,34.265,-0.033,0.010,20.0
1771793752.993,0,1,,-1027.363,-229.689,1103.055,34.264,89.699,240.060,1.0,34.350,40.2123545,-8.4633109,16,1,2.901,34.264,-0.031,0.010,20.0
1771793753.000,0,1,,-1027.573,-229.821,1103.303,34.264,89.700,240.720,1.0,34.357,40.2123533,-8.4633133,16,1,2.900,34.269,-0.031,0.010,20.0
1771793753.043,0,1,,-1028.876,-230.594,1104.817,34.298,89.674,240.720,1.0,34.400,40.2123464,-8.4633287,16,1,2.900,34.298,-0.029,0.011,20.0
1771793753.093,0,1,,-1030.390,-231.493,1106.578,34.337,89.644,240.720,1.0,34.450,40.2123383,-8.4633465,16,1,2.900,34.337,-0.027,0.012,20.0
1771793753.143,0,1,,-1031.904,-232.392,1108.339,34.376,89.614,240.720,1.0,34.500,40.2123302,-8.4633643,16,1,2.900,34.376,-0.024,0.014,20.0
1771793753.193,0,1,,-1033.419,-233.291,1110.100,34.415,89.584,240.720,1.0,34.550,40.2123221,-8.4633822,16,1,2.900,34.415,-0.020,0.017,20.0
1771793753.243,0,1,,-1034.933,-234.190,1111.861,34.454,89.554,240.720,1.0,34.600,40.2123140,-8.4634000,16,1,2.900,34.454,-0.017,0.020,20.0
1771793753.293,0,1,,-1036.447,-235.088,1113.622,34.493,89.524,240.720,1.0,34.650,40.2123060,-8.4634178,16,1,2.900,34.493,-0.013,0.023,20.0
1771793753.343,0,1,,-1037.962,-235.987,1115.383,34.532,89.494,240.720,1.0,34.700,40.2122979,-8.4634357,16,1,2.900,34.532,-0.008,0.027,20.0
1771793753.393,0,1,,-1039.476,-236.886,1117.144,34.571,89.464,240.720,1.0,34.750,40.2122898,-8.4634535,16,1,2.900,34.571,-0.004,0.030,20.0
1771793753.443,0,1,,-1040.990,-237.785,1118.905,34.610,89.434,240.720,1.0,34.800,40.2122817,-8.4634713,16,1,2.900,34.610,0.000,0.034,20.0
1771793753.493,0,1,,-1042.505,-238.684,1120.666,34.649,89.404,240.720,1.0,34.850,40.2122736,-8.4634892,16,1,2.900,34.649,0.005,0.038,20.0
