This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito"
Session type,Lap timing
Track name,"Novo circuito"
Driver name,
Export scope,Session start
Created,22/02/2026,20:10
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771791131.340,0,1,,-1718.031,553.552,1839.553,31.273,178.800,286.910,1.0,82.950,40.4028221,-8.2012702,18,1,3.200,31.273,0.210,-0.045,20.0
1771791131.390,0,1,,-1719.548,553.941,1841.119,31.253,178.800,286.910,1.0,83.000,40.4028256,-8.2012881,18,1,3.200,31.253,0.205,-0.045,20.0
1771791131.440,0,1,,-1721.065,554.330,1842.685,31.233,178.800,286.910,1.0,83.050,40.4028291,-8.2013060,18,1,3.200,31.233,0.199,-0.044,20.0
1771791131.490,0,1,,-1722.582,554.719,1844.251,31.213,178.800,286.910,1.0,83.100,40.4028326,-8.2013239,18,1,3.200,31.213,0.193,-0.044,20.0
1771791131.540,0,1,,-1724.099,555.108,1845.818,31.194,178.800,286.910,1.0,83.150,40.4028361,-8.2013418,18,1,3.200,31.194,0.188,-0.044,20.0
1771791131.590,0,1,,-1725.616,555.498,1847.384,31.174,178.800,286.910,1.0,83.200,40.4028396,-8.2013598,18,1,3.200,31.174,0.182,-0.043,20.0
1771791131.640,0,1,,-1727.133,555.887,1848.950,31.154,178.800,286.910,1.0,83.250,40.4028431,-8.2013777,18,1,3.200,31.154,0.176,-0.043,20.0
1771791131.690,0,1,,-1728.651,556.276,1850.516,31.134,178.800,286.910,1.0,83.300,40.4028466,-8.2013956,18,1,3.200,31.134,0.171,-0.042,20.0
1771791131.740,0,1,,-1730.168,556.665,1852.083,31.114,178.800,286.910,1.0,83.350,40.4028501,-8.2014135,18,1,3.200,31.114,0.165,-0.042,20.0
1771791131.790,0,1,,-1731.685,557.054,1853.649,31.094,178.800,286.910,1.0,83.400,40.4028536,-8.2014314,17,1,3.200,31.094,0.160,-0.042,20.0
1771791131.840,0,1,,-1733.202,557.444,1855.215,31.075,178.800,286.910,1.0,83.450,40.4028571,-8.2014493,17,1,3.200,31.075,0.155,-0.041,20.0
1771791131.890,0,1,,-1734.719,557.833,1856.781,31.055,178.800,286.910,1.0,83.500,40.4028606,-8.2014673,17,1,3.200,31.055,0.151,-0.040,20.0
1771791131.940,0,1,,-1736.236,558.222,1858.348,31.035,178.800,286.910,1.0,83.550,40.4028641,-8.2014852,17,1,3.200,31.035,0.147,-0.040,20.0
1771791131.990,0,1,,-1737.753,558.611,1859.914,31.015,178.800,286.910,1.0,83.600,40.4028676,-8.2015031,17,1,3.200,31.015,0.144,-0.039,20.0
1771791132.000,0,1,,-1738.057,558.689,1860.227,31.011,178.800,284.500,1.0,83.610,40.4028683,-8.2015067,17,1,3.200,31.013,0.143,-0.039,20.0
1771791132.040,0,1,,-1739.265,558.941,1861.461,31.005,178.796,284.500,1.0,83.650,40.4028706,-8.2015209,17,1,3.204,31.005,0.141,-0.038,20.0
1771791132.090,0,1,,-1740.775,559.256,1863.004,30.998,178.791,284.500,1.0,83.700,40.4028734,-8.2015388,17,1,3.209,30.998,0.139,-0.037,20.0
1771791132.140,0,1,,-1742.285,559.571,1864.546,30.990,178.786,284.500,1.0,83.750,40.4028763,-8.2015566,17,1,3.214,30.990,0.138,-0.036,20.0
1771791132.190,0,1,,-1743.795,559.886,1866.089,30.982,178.781,284.500,1.0,83.800,40.4028791,-8.2015744,17,1,3.219,30.982,0.137,-0.035,20.0
1771791132.240,0,1,,-1745.305,560.201,1867.631,30.975,178.776,284.500,1.0,83.850,40.4028819,-8.2015923,17,1,3.224,30.975,0.136,-0.034,20.0
1771791132.290,0,1,,-1746.815,560.516,1869.174,30.967,178.771,284.500,1.0,83.900,40.4028848,-8.2016101,17,1,3.229,30.967,0.135,-0.033,20.0
1771791132.340,0,1,,-1748.325,560.831,1870.716,30.960,178.766,284.500,1.0,83.950,40.4028876,-8.2016279,17,1,3.234,30.960,0.135,-0.032,20.0
1771791132.390,0,1,,-1749.835,561.146,1872.259,30.953,178.761,284.500,1.0,84.000,40.4028904,-8.2016458,17,1,3.239,30.953,0.135,-0.031,20.0
1771791132.440,0,1,,-1751.345,561.461,1873.801,30.945,178.756,284.500,1.0,84.050,40.4028933,-8.2016636,17,1,3.244,30.945,0.135,-0.029,20.0
1771791132.490,0,1,,-1752.855,561.776,1875.344,30.938,178.751,284.500,1.0,84.100,40.4028961,-8.2016814,17,1,3.249,30.938,0.135,-0.028,20.0
1771791132.540,0,1,,-1754.365,562.091,1876.887,30.930,178.746,284.500,1.0,84.150,40.4028989,-8.2016993,17,1,3.254,30.930,0.136,-0.027,20.0
1771791132.590,0,1,,-1755.876,562.407,1878.429,30.923,178.741,284.500,1.0,84.200,40.4029018,-8.2017171,17,1,3.259,30.923,0.136,-0.026,20.0
1771791132.640,0,1,,-1757.386,562.722,1879.972,30.915,178.736,284.500,1.0,84.250,40.4029046,-8.2017349,17,1,3.264,30.915,0.137,-0.024,20.0
1771791132.690,0,1,,-1758.896,563.037,1881.514,30.908,178.731,284.500,1.0,84.300,40.4029074,-8.2017528,17,1,3.269,30.908,0.138,-0.023,20.0
1771791132.740,0,1,,-1760.406,563.352,1883.057,30.900,178.726,284.500,1.0,84.350,40.4029103,-8.2017706,17,1,3.274,30.900,0.139,-0.022,20.0
1771791132.790,0,1,,-1761.916,563.667,1884.599,30.893,178.721,284.500,1.0,84.400,40.4029131,-8.2017884,17,1,3.279,30.893,0.141,-0.020,20.0
1771791132.840,0,1,,-1763.426,563.982,1886.142,30.885,178.716,284.500,1.0,84.450,40.4029159,-8.2018063,17,1,3.284,30.885,0.143,-0.019,20.0
1771791132.890,0,1,,-1764.936,564.297,1887.684,30.878,178.711,284.500,1.0,84.500,40.4029188,-8.2018241,17,1,3.289,30.878,0.146,-0.017,20.0
1771791132.940,0,1,,-1766.446,564.612,1889.227,30.870,178.706,284.500,1.0,84.550,40.4029216,-8.2018419,17,1,3.294,30.870,0.150,-0.016,20.0
1771791132.990,0,1,,-1767.956,564.927,1890.769,30.863,178.701,284.500,1.0,84.600,40.4029244,-8.2018598,17,1,3.299,30.863,0.155,-0.014,20.0
1771791133.000,0,1,,-1768.258,564.990,1891.078,30.861,178.700,281.990,1.0,84.610,40.4029250,-8.2018633,17,1,3.300,30.864,0.156,-0.014,20.0
1771791133.040,0,1,,-1769.506,565.086,1892.329,30.872,178.696,281.990,1.0,84.650,40.4029259,-8.2018781,17,1,3.304,30.872,0.161,-0.012,20.0
1771791133.090,0,1,,-1771.065,565.207,1893.893,30.885,178.691,281.990,1.0,84.700,40.4029270,-8.2018965,17,1,3.309,30.885,0.168,-0.011,20.0
1771791133.140,0,1,,-1772.625,565.327,1895.457,30.899,178.686,281.990,1.0,84.750,40.4029280,-8.2019149,17,1,3.314,30.899,0.176,-0.009,20.0
1771791133.190,0,1,,-1774.184,565.448,1897.022,30.913,178.681,281.990,1.0,84.800,40.4029291,-8.2019333,17,1,3.319,30.913,0.185,-0.007,20.0
1771791133.240,0,1,,-1775.744,565.568,1898.586,30.926,178.676,281.990,1.0,84.850,40.4029302,-8.2019517,17,1,3.324,30.926,0.194,-0.005,20.0
1771791133.290,0,1,,-1777.303,565.689,1900.150,30.940,178.671,281.990,1.0,84.900,40.4029313,-8.2019702,17,1,3.329,30.940,0.204,-0.003,20.0
1771791133.340,0,1,,-1778.863,565.809,1901.714,30.953,178.666,281.990,1.0,84.950,40.4029324,-8.2019886,17,1,3.334,30.953,0.215,-0.001,20.0
1771791133.390,0,1,,-1780.422,565.930,1903.278,30.967,178.661,281.990,1.0,85.000,40.4029335,-8.2020070,17,1,3.339,30.967,0.225,0.002,20.0
1771791133.440,0,1,,-1781.982,566.050,1904.842,30.981,178.656,281.990,1.0,85.050,40.4029345,-8.2020254,17,1,3.344,30.981,0.236,0.004,20.0
1771791133.490,0,1,,-1783.541,566.170,1906.406,30.994,178.651,281.990,1.0,85.100,40.4029356,-8.2020438,17,1,3.349,30.994,0.247,0.006,20.0
1771791133.540,0,1,,-1785.101,566.291,1907.970,31.008,178.646,281.990,1.0,85.150,40.4029367,-8.2020622,16,1,3.354,31.008,0.258,0.008,20.0
1771791133.590,0,1,,-1786.660,566.411,1909.534,31.021,178.641,281.990,1.0,85.200,40.4029378,-8.2020807,16,1,3.359,31.021,0.269,0.010,20.0
1771791133.640,0,1,,-1788.219,566.532,1911.098,31.035,178.636,281.990,1.0,85.250,40.4029389,-8.2020991,16,1,3.364,31.035,0.279,0.012,20.0
1771791133.690,0,1,,-1789.779,566.652,1912.663,31.049,178.631,281.990,1.0,85.300,40.4029400,-8.2021175,16,1,3.369,31.049,0.289,0.014,20.0
1771791133.740,0,1,,-1791.338,566.773,1914.227,31.062,178.626,281.990,1.0,85.350,40.4029410,-8.2021359,16,1,3.374,31.062,0.298,0.016,20.0
1771791133.790,0,1,,-1792.898,566.893,1915.791,31.076,178.621,281.990,1.0,85.400,40.4029421,-8.2021543,16,1,3.379,31.076,0.306,0.017,20.0
1771791133.840,0,1,,-1794.457,567.014,1917.355,31.089,178.616,281.990,1.0,85.450,40.4029432,-8.2021727,16,1,3.384,31.089,0.313,0.019,20.0
1771791133.890,0,1,,-1796.017,567.134,1918.919,31.103,178.611,281.990,1.0,85.500,40.4029443,-8.2021912,16,1,3.389,31.103,0.318,0.020,20.0
1771791133.940,0,1,,-1797.576,567.255,1920.483,31.117,178.606,281.990,1.0,85.550,40.4029454,-8.2022096,16,1,3.394,31.117,0.321,0.021,20.0
1771791133.990,0,1,,-1799.136,567.375,1922.047,31.130,178.601,281.990,1.0,85.600,40.4029465,-8.2022280,16,1,3.399,31.130,0.323,0.022,20.0
1771791134.000,0,1,,-1799.448,567.399,1922.360,31.133,178.600,275.480,1.0,85.610,40.4029467,-8.2022317,16,1,3.400,31.131,0.323,0.022,20.0
1771791134.040,0,1,,-1800.695,567.421,1923.608,31.134,178.600,275.480,1.0,85.650,40.4029469,-8.2022464,16,1,3.400,31.134,0.322,0.022,20.0
1771791134.090,0,1,,-1802.255,567.449,1925.167,31.134,178.600,275.480,1.0,85.700,40.4029471,-8.2022648,16,1,3.400,31.134,0.319,0.022,20.0
1771791134.140,0,1,,-1803.814,567.477,1926.727,31.135,178.600,275.480,1.0,85.750,40.4029474,-8.2022832,16,1,3.400,31.135,0.315,0.022,20.0
1771791134.190,0,1,,-1805.374,567.505,1928.287,31.136,178.600,275.480,1.0,85.800,40.4029476,-8.2023017,16,1,3.400,31.136,0.308,0.021,20.0
1771791134.240,0,1,,-1806.933,567.533,1929.847,31.137,178.600,275.480,1.0,85.850,40.4029479,-8.2023201,16,1,3.400,31.137,0.300,0.021,20.0
1771791134.290,0,1,,-1808.493,567.560,1931.406,31.138,178.600,275.480,1.0,85.900,40.4029481,-8.2023385,16,1,3.400,31.138,0.292,0.020,20.0
1771791134.340,0,1,,-1810.052,567.588,1932.966,31.138,178.600,275.480,1.0,85.950,40.4029484,-8.2023569,16,1,3.400,31.138,0.282,0.019,20.0
1771791134.390,0,1,,-1811.612,567.616,1934.526,31.139,178.600,275.480,1.0,86.000,40.4029486,-8.2023753,16,1,3.400,31.139,0.271,0.017,20.0
1771791134.440,0,1,,-1813.171,567.644,1936.085,31.140,178.600,275.480,1.0,86.050,40.4029489,-8.2023937,16,1,3.400,31.140,0.261,0.016,20.0
1771791134.490,0,1,,-1814.731,567.672,1937.645,31.141,178.600,275.480,1.0,86.100,40.4029491,-8.2024122,16,1,3.400,31.141,0.250,0.015,20.0
1771791134.540,0,1,,-1816.290,567.699,1939.205,31.142,178.600,275.480,1.0,86.150,40.4029494,-8.2024306,15,1,3.400,31.142,0.238,0.014,20.0
1771791134.590,0,1,,-1817.850,567.727,1940.764,31.142,178.600,275.480,1.0,86.200,40.4029496,-8.2024490,15,1,3.400,31.142,0.227,0.012,20.0
1771791134.640,0,1,,-1819.409,567.755,1942.324,31.143,178.600,275.480,1.0,86.250,40.4029499,-8.2024674,15,1,3.400,31.143,0.216,0.011,20.0
1771791134.690,0,1,,-1820.969,567.783,1943.884,31.144,178.600,275.480,1.0,86.300,40.4029501,-8.2024858,15,1,3.400,31.144,0.205,0.010,20.0
1771791134.740,0,1,,-1822.528,567.811,1945.444,31.145,178.600,275.480,1.0,86.350,40.4029504,-8.2025042,15,1,3.400,31.145,0.195,0.008,20.0
1771791134.790,0,1,,-1824.088,567.838,1947.003,31.146,178.600,275.480,1.0,86.400,40.4029506,-8.2025227,15,1,3.400,31.146,0.185,0.007,20.0
1771791134.840,0,1,,-1825.647,567.866,1948.563,31.146,178.600,275.480,1.0,86.450,40.4029509,-8.2025411,15,1,3.400,31.146,0.175,0.005,20.0
1771791134.890,0,1,,-1827.207,567.894,1950.123,31.147,178.600,275.480,1.0,86.500,40.4029511,-8.2025595,15,1,3.400,31.147,0.166,0.003,20.0
1771791134.940,0,1,,-1828.766,567.922,1951.682,31.148,178.600,275.480,1.0,86.550,40.4029514,-8.2025779,15,1,3.400,31.148,0.157,0.002,20.0
1771791134.990,0,1,,-1830.326,567.950,1953.242,31.149,178.600,275.480,1.0,86.600,40.4029516,-8.2025963,15,1,3.400,31.149,0.149,-0.000,20.0
1771791135.000,0,1,,-1830.638,567.955,1953.554,31.149,178.600,273.060,1.0,86.610,40.4029517,-8.2026000,15,1,3.400,31.145,0.148,-0.001,20.0
1771791135.040,0,1,,-1831.868,567.963,1954.785,31.129,178.596,273.060,1.0,86.650,40.4029517,-8.2026145,15,1,3.400,31.129,0.142,-0.002,20.0
1771791135.090,0,1,,-1833.407,567.972,1956.323,31.105,178.591,273.060,1.0,86.700,40.4029518,-8.2026327,15,1,3.400,31.105,0.136,-0.004,20.0
1771791135.140,0,1,,-1834.945,567.981,1957.861,31.080,178.586,273.060,1.0,86.750,40.4029519,-8.2026509,15,1,3.400,31.080,0.130,-0.006,20.0
1771791135.190,0,1,,-1836.483,567.990,1959.400,31.055,178.581,273.060,1.0,86.800,40.4029520,-8.2026690,15,1,3.400,31.055,0.125,-0.009,20.0
1771791135.240,0,1,,-1838.022,568.000,1960.938,31.031,178.576,273.060,1.0,86.850,40.4029521,-8.2026872,15,1,3.400,31.031,0.120,-0.011,20.0
1771791135.290,0,1,,-1839.560,568.009,1962.476,31.006,178.571,273.060,1.0,86.900,40.4029522,-8.2027054,15,1,3.400,31.006,0.116,-0.014,20.0
1771791135.340,0,1,,-1841.098,568.018,1964.014,30.981,178.566,273.060,1.0,86.950,40.4029522,-8.2027235,15,1,3.400,30.981,0.112,-0.016,20.0
1771791135.390,0,1,,-1842.637,568.027,1965.553,30.957,178.561,273.060,1.0,87.000,40.4029523,-8.2027417,15,1,3.400,30.957,0.109,-0.019,20.0
1771791135.440,0,1,,-1844.175,568.037,1967.091,30.932,178.556,273.060,1.0,87.050,40.4029524,-8.2027599,15,1,3.400,30.932,0.105,-0.021,20.0
1771791135.490,0,1,,-1845.713,568.046,1968.629,30.907,178.551,273.060,1.0,87.100,40.4029525,-8.2027780,15,1,3.400,30.907,0.102,-0.024,20.0
1771791135.540,0,1,,-1847.252,568.055,1970.168,30.883,178.546,273.060,1.0,87.150,40.4029526,-8.2027962,15,1,3.400,30.883,0.098,-0.026,20.0
1771791135.590,0,1,,-1848.790,568.064,1971.706,30.858,178.541,273.060,1.0,87.200,40.4029527,-8.2028144,15,1,3.400,30.858,0.095,-0.029,20.0
1771791135.640,0,1,,-1850.328,568.074,1973.244,30.833,178.536,273.060,1.0,87.250,40.4029527,-8.2028325,15,1,3.400,30.833,0.092,-0.031,20.0
1771791135.690,0,1,,-1851.867,568.083,1974.783,30.809,178.531,273.060,1.0,87.300,40.4029528,-8.2028507,15,1,3.400,30.809,0.089,-0.034,20.0
1771791135.740,0,1,,-1853.405,568.092,1976.321,30.784,178.526,273.060,1.0,87.350,40.4029529,-8.2028689,15,1,3.400,30.784,0.086,-0.036,20.0
1771791135.790,0,1,,-1854.943,568.102,1977.859,30.760,178.521,273.060,1.0,87.400,40.4029530,-8.2028870,15,1,3.400,30.760,0.084,-0.038,20.0
1771791135.840,0,1,,-1856.482,568.111,1979.397,30.735,178.516,273.060,1.0,87.450,40.4029531,-8.2029052,15,1,3.400,30.735,0.081,-0.040,20.0
1771791135.890,0,1,,-1858.020,568.120,1980.936,30.710,178.511,273.060,1.0,87.500,40.4029532,-8.2029234,15,1,3.400,30.710,0.079,-0.041,20.0
1771791135.940,0,1,,-1859.558,568.129,1982.474,30.686,178.506,273.060,1.0,87.550,40.4029532,-8.2029415,15,1,3.400,30.686,0.078,-0.043,20.0
1771791135.990,0,1,,-1861.097,568.139,1984.012,30.661,178.501,273.060,1.0,87.600,40.4029533,-8.2029597,15,1,3.400,30.661,0.077,-0.043,20.0
1771791136.000,0,1,,-1861.404,568.140,1984.320,30.656,178.500,271.820,1.0,87.610,40.4029533,-8.2029633,15,1,3.400,30.658,0.077,-0.044,20.0
1771791136.040,0,1,,-1862.652,568.140,1985.568,30.647,178.504,271.820,1.0,87.650,40.4029533,-8.2029781,15,1,3.404,30.647,0.077,-0.044,20.0
1771791136.090,0,1,,-1864.211,568.140,1987.127,30.636,178.509,271.820,1.0,87.700,40.4029533,-8.2029965,15,1,3.409,30.636,0.077,-0.044,20.0
1771791136.140,0,1,,-1865.771,568.140,1988.686,30.624,178.514,271.820,1.0,87.750,40.4029533,-8.2030149,15,1,3.414,30.624,0.077,-0.044,20.0
1771791136.190,0,1,,-1867.330,568.140,1990.246,30.613,178.519,271.820,1.0,87.800,40.4029533,-8.2030333,15,1,3.419,30.613,0.078,-0.043,20.0
1771791136.240,0,1,,-1868.890,568.140,1991.805,30.602,178.524,271.820,1.0,87.850,40.4029533,-8.2030517,15,1,3.424,30.602,0.080,-0.043,20.0
1771791136.290,0,1,,-1870.449,568.140,1993.365,30.590,178.529,271.820,1.0,87.900,40.4029533,-8.2030702,15,1,3.429,30.590,0.081,-0.042,20.0
1771791136.340,0,1,,-1872.009,568.140,1994.924,30.579,178.534,271.820,1.0,87.950,40.4029533,-8.2030886,15,1,3.434,30.579,0.083,-0.041,20.0
1771791136.390,0,1,,-1873.568,568.140,1996.483,30.567,178.539,271.820,1.0,88.000,40.4029533,-8.2031070,15,1,3.439,30.567,0.085,-0.040,20.0
1771791136.440,0,1,,-1875.128,568.140,1998.043,30.556,178.544,271.820,1.0,88.050,40.4029533,-8.2031254,15,1,3.444,30.556,0.087,-0.038,20.0
1771791136.490,0,1,,-1876.687,568.140,1999.602,30.545,178.549,271.820,1.0,88.100,40.4029533,-8.2031438,15,1,3.449,30.545,0.089,-0.037,20.0
1771791136.540,0,1,,-1878.247,568.140,2001.162,30.533,178.554,271.820,1.0,88.150,40.4029533,-8.2031622,14,1,3.454,30.533,0.092,-0.036,20.0
1771791136.590,0,1,,-1879.806,568.140,2002.721,30.522,178.559,271.820,1.0,88.200,40.4029533,-8.2031807,14,1,3.459,30.522,0.094,-0.034,20.0
1771791136.640,0,1,,-1881.366,568.140,2004.280,30.511,178.564,271.820,1.0,88.250,40.4029533,-8.2031991,14,1,3.464,30.511,0.096,-0.033,20.0
1771791136.690,0,1,,-1882.925,568.140,2005.840,30.499,178.569,271.820,1.0,88.300,40.4029533,-8.2032175,14,1,3.469,30.499,0.098,-0.032,20.0
1771791136.740,0,1,,-1884.485,568.140,2007.399,30.488,178.574,271.820,1.0,88.350,40.4029533,-8.2032359,14,1,3.474,30.488,0.100,-0.031,20.0
1771791136.790,0,1,,-1886.044,568.140,2008.959,30.477,178.579,271.820,1.0,88.400,40.4029533,-8.2032543,14,1,3.479,30.477,0.102,-0.029,20.0
1771791136.840,0,1,,-1887.604,568.140,2010.518,30.465,178.584,271.820,1.0,88.450,40.4029533,-8.2032727,14,1,3.484,30.465,0.104,-0.028,20.0
1771791136.890,0,1,,-1889.163,568.140,2012.077,30.454,178.589,271.820,1.0,88.500,40.4029533,-8.2032912,14,1,3.489,30.454,0.106,-0.027,20.0
1771791136.940,0,1,,-1890.723,568.140,2013.637,30.443,178.594,271.820,1.0,88.550,40.4029533,-8.2033096,14,1,3.494,30.443,0.107,-0.026,20.0
1771791136.990,0,1,,-1892.282,568.140,2015.196,30.431,178.599,271.820,1.0,88.600,40.4029533,-8.2033280,14,1,3.499,30.431,0.109,-0.026,20.0
1771791137.000,0,1,,-1892.594,568.140,2015.508,30.429,178.600,269.750,1.0,88.610,40.4029533,-8.2033317,14,1,3.500,30.429,0.109,-0.026,20.0
1771791137.040,0,1,,-1893.802,568.029,2016.721,30.419,178.596,269.750,1.0,88.650,40.4029523,-8.2033459,14,1,3.504,30.419,0.110,-0.025,20.0
1771791137.090,0,1,,-1895.312,567.890,2018.238,30.407,178.591,269.750,1.0,88.700,40.4029511,-8.2033638,14,1,3.509,30.407,0.111,-0.025,20.0
1771791137.140,0,1,,-1896.823,567.751,2019.754,30.395,178.586,269.750,1.0,88.750,40.4029498,-8.2033816,14,1,3.514,30.395,0.112,-0.024,20.0
1771791137.190,0,1,,-1898.333,567.612,2021.271,30.382,178.581,269.750,1.0,88.800,40.4029486,-8.2033994,14,1,3.519,30.382,0.112,-0.024,20.0
1771791137.240,0,1,,-1899.843,567.473,2022.787,30.370,178.576,269.750,1.0,88.850,40.4029473,-8.2034173,14,1,3.524,30.370,0.113,-0.024,20.0
1771791137.290,0,1,,-1901.353,567.334,2024.303,30.358,178.571,269.750,1.0,88.900,40.4029461,-8.2034351,14,1,3.529,30.358,0.114,-0.024,20.0
1771791137.340,0,1,,-1902.863,567.195,2025.820,30.345,178.566,269.750,1.0,88.950,40.4029448,-8.2034529,14,1,3.534,30.345,0.114,-0.024,20.0
1771791137.390,0,1,,-1904.373,567.056,2027.336,30.333,178.561,269.750,1.0,89.000,40.4029436,-8.2034708,14,1,3.539,30.333,0.114,-0.024,20.0
1771791137.440,0,1,,-1905.883,566.917,2028.853,30.321,178.556,269.750,1.0,89.050,40.4029423,-8.2034886,14,1,3.544,30.321,0.115,-0.024,20.0
1771791137.490,0,1,,-1907.393,566.778,2030.369,30.308,178.551,269.750,1.0,89.100,40.4029411,-8.2035064,14,1,3.549,30.308,0.115,-0.024,20.0
1771791137.540,0,1,,-1908.904,566.639,2031.886,30.296,178.546,269.750,1.0,89.150,40.4029398,-8.2035243,14,1,3.554,30.296,0.115,-0.024,20.0
1771791137.590,0,1,,-1910.414,566.500,2033.402,30.284,178.541,269.750,1.0,89.200,40.4029386,-8.2035421,14,1,3.559,30.284,0.116,-0.024,20.0
1771791137.640,0,1,,-1911.924,566.361,2034.919,30.272,178.536,269.750,1.0,89.250,40.4029373,-8.2035599,14,1,3.564,30.272,0.116,-0.024,20.0
1771791137.690,0,1,,-1913.434,566.222,2036.435,30.259,178.531,269.750,1.0,89.300,40.4029361,-8.2035778,14,1,3.569,30.259,0.116,-0.024,20.0
1771791137.740,0,1,,-1914.944,566.083,2037.951,30.247,178.526,269.750,1.0,89.350,40.4029348,-8.2035956,14,1,3.574,30.247,0.117,-0.024,20.0
1771791137.790,0,1,,-1916.454,565.944,2039.468,30.235,178.521,269.750,1.0,89.400,40.4029336,-8.2036134,14,1,3.579,30.235,0.117,-0.024,20.0
1771791137.840,0,1,,-1917.964,565.805,2040.984,30.222,178.516,269.750,1.0,89.450,40.4029323,-8.2036313,14,1,3.584,30.222,0.117,-0.024,20.0
1771791137.890,0,1,,-1919.474,565.666,2042.501,30.210,178.511,269.750,1.0,89.500,40.4029311,-8.2036491,14,1,3.589,30.210,0.117,-0.024,20.0
1771791137.940,0,1,,-1920.985,565.527,2044.017,30.198,178.506,269.750,1.0,89.550,40.4029298,-8.2036669,14,1,3.594,30.198,0.118,-0.024,20.0
1771791137.990,0,1,,-1922.495,565.388,2045.534,30.185,178.501,269.750,1.0,89.600,40.4029286,-8.2036848,14,1,3.599,30.185,0.118,-0.023,20.0
1771791138.000,0,1,,-1922.797,565.361,2045.837,30.183,178.500,267.550,1.0,89.610,40.4029283,-8.2036883,14,1,3.600,30.185,0.118,-0.023,20.0
1771791138.040,0,1,,-1924.033,565.227,2047.080,30.182,178.512,267.550,1.0,89.650,40.4029271,-8.2037029,14,1,3.604,30.182,0.118,-0.023,20.0
1771791138.090,0,1,,-1925.578,565.060,2048.635,30.180,178.527,267.550,1.0,89.700,40.4029256,-8.2037212,14,1,3.609,30.180,0.118,-0.022,20.0
1771791138.140,0,1,,-1927.124,564.894,2050.189,30.178,178.542,267.550,1.0,89.750,40.4029241,-8.2037394,14,1,3.614,30.178,0.118,-0.021,20.0
1771791138.190,0,1,,-1928.669,564.727,2051.743,30.177,178.557,267.550,1.0,89.800,40.4029226,-8.2037577,14,1,3.619,30.177,0.118,-0.020,20.0
1771791138.240,0,1,,-1930.215,564.560,2053.298,30.175,178.572,267.550,1.0,89.850,40.4029211,-8.2037759,14,1,3.624,30.175,0.119,-0.020,20.0
1771791138.290,0,1,,-1931.760,564.393,2054.852,30.173,178.587,267.550,1.0,89.900,40.4029196,-8.2037942,14,1,3.629,30.173,0.119,-0.019,20.0
1771791138.340,0,1,,-1933.305,564.226,2056.406,30.171,178.602,267.550,1.0,89.950,40.4029181,-8.2038124,14,1,3.634,30.171,0.119,-0.018,20.0
1771791138.390,0,1,,-1934.851,564.060,2057.961,30.170,178.617,267.550,1.0,90.000,40.4029166,-8.2038307,14,1,3.639,30.170,0.119,-0.017,20.0
1771791138.440,0,1,,-1936.396,563.893,2059.515,30.168,178.632,267.550,1.0,90.050,40.4029151,-8.2038489,14,1,3.644,30.168,0.119,-0.016,20.0
1771791138.490,0,1,,-1937.942,563.726,2061.069,30.166,178.647,267.550,1.0,90.100,40.4029136,-8.2038672,14,1,3.649,30.166,0.119,-0.014,20.0
1771791138.540,0,1,,-1939.487,563.559,2062.623,30.165,178.662,267.550,1.0,90.150,40.4029121,-8.2038854,14,1,3.654,30.165,0.119,-0.013,20.0
1771791138.590,0,1,,-1941.032,563.392,2064.178,30.163,178.677,267.550,1.0,90.200,40.4029106,-8.2039037,14,1,3.659,30.163,0.120,-0.012,20.0
1771791138.640,0,1,,-1942.578,563.226,2065.732,30.161,178.692,267.550,1.0,90.250,40.4029091,-8.2039219,14,1,3.664,30.161,0.120,-0.011,20.0
1771791138.690,0,1,,-1944.123,563.059,2067.286,30.160,178.707,267.550,1.0,90.300,40.4029076,-8.2039402,14,1,3.669,30.160,0.120,-0.010,20.0
1771791138.740,0,1,,-1945.669,562.892,2068.841,30.158,178.722,267.550,1.0,90.350,40.4029061,-8.2039584,14,1,3.674,30.158,0.121,-0.009,20.0
1771791138.790,0,1,,-1947.214,562.725,2070.395,30.156,178.737,267.550,1.0,90.400,40.4029046,-8.2039767,14,1,3.679,30.156,0.121,-0.008,20.0
1771791138.840,0,1,,-1948.760,562.558,2071.949,30.154,178.752,267.550,1.0,90.450,40.4029031,-8.2039949,14,1,3.684,30.154,0.122,-0.007,20.0
1771791138.890,0,1,,-1950.305,562.392,2073.504,30.153,178.767,267.550,1.0,90.500,40.4029016,-8.2040132,14,1,3.689,30.153,0.124,-0.007,20.0
1771791138.940,0,1,,-1951.850,562.225,2075.058,30.151,178.782,267.550,1.0,90.550,40.4029001,-8.2040314,14,1,3.694,30.151,0.126,-0.006,20.0
1771791138.990,0,1,,-1953.396,562.058,2076.612,30.149,178.797,267.550,1.0,90.600,40.4028986,-8.2040497,14,1,3.699,30.149,0.128,-0.005,20.0
